0, 10, 1.026184283945396, 0.6690677187342933, 0.9929859896125983, 0.9124685617642525, 0.13362723350686426
1, 10, 1.0678706403283633, 0.6690677187342933, 0.8323027457459728, 0.8929309217599559, 0.1506357093678664
2, 10, 0.8847531119993878, 0.6690677187342933, 0.7754890214665348, 0.7567866070644, 0.061474432091926795
3, 10, 0.7754890214665348, 0.6690677187342933, 0.7280222885110452, 0.726873504828919, 0.04872397858887195
4, 10, 0.7754890214665348, 0.6690677187342933, 0.6805555555555557, 0.7078868116467232, 0.04438364974766635
5, 10, 0.7754890214665348, 0.6690677187342933, 0.6805555555555557, 0.6889001184645273, 0.02906547099787843
6, 10, 0.6805555555555557, 0.6690677187342933, 0.6805555555555557, 0.6794067718734293, 0.0034463510463787262
7, 10, 0.6805555555555557, 0.6690677187342933, 0.6805555555555557, 0.6794067718734293, 0.0034463510463787262
8, 10, 0.7754890214665348, 0.6690677187342933, 0.6805555555555557, 0.6889001184645273, 0.02906547099787843
9, 10, 0.7754890214665348, 0.6690677187342933, 0.6805555555555557, 0.6889001184645273, 0.02906547099787843
10, 10, 0.6805555555555557, 0.6690677187342933, 0.6805555555555557, 0.6794067718734293, 0.0034463510463787262
